Date,Customer_ID,Location,Customer_Type,Product,Quantity_Sold_kg,Price_per_kg_KES,Sugarcane_Input_kg,Labor_Cost_KES,Transport_Cost_KES,Sugarcane_Cost_KES,Revenue_KES,Jaggery_Output_kg,Beginning_Inventory_kg,Ending_Inventory_kg,Month,Surplus/Shortage_kg,Month_Name,Month_Num,Conversion_Efficiency,Avg_Inventory_kg,Turnover_Rate,Surplus_Shortage_kg,Total_Cost_KES,Profit,Profit_Margin
2025-01-05,9bb233a4,Kisumu,Wholesale,Jaggery Blocks,79,144,53,603,439,596,11376,20.16660268126705,70.11052939872879,0.0,1,-58.83339731873295,Jan,1,0.3805019373823972,35.05526469936439,0.575280285406965,-58.83339731873295,1638,9738,0.8560126582278481
2025-01-05,f1c03183,Homa Bay,Wholesale,Liquid Jaggery,53,117,124,438,369,989,6201,66.08793795041018,90.81136345705876,37.81136345705875,1,13.08793795041018,Jan,1,0.532967241535566,64.31136345705875,1.0276245813780276,13.08793795041018,1796,4405,0.7103692952749556
2025-01-05,9ede2864,Migori,Retail,Jaggery Blocks,99,110,85,893,155,1464,10890,26.284767045608582,62.65992418966717,0.0,1,-72.71523295439141,Jan,1,0.30923255347774803,31.329962094833586,0.838965810620723,-72.71523295439141,2512,8378,0.7693296602387512
2025-01-05,3f332a53,Kisii,Retail,Jaggery Blocks,88,118,180,623,408,1389,10384,91.95916762531296,141.73717116713635,53.73717116713635,1,3.9591676253129577,Jan,1,0.510884264585072,97.73717116713635,0.9408822306516047,3.9591676253129577,2420,7964,0.7669491525423728
2025-01-05,bdb57c64,Migori,Retail,Jaggery Blocks,72,116,193,398,463,1532,8352,79.30233651034399,123.66989805920676,51.66989805920676,1,7.3023365103439914,Jan,1,0.4108929352867564,87.66989805920676,0.9045560479240908,7.3023365103439914,2393,5959,0.7134818007662835
2025-01-05,d396cd57,Migori,Wholesale,Jaggery Blocks,89,98,152,834,285,1095,8722,66.22371776038473,80.04547274297538,0.0,1,-22.77628223961527,Jan,1,0.43568235368674163,40.02273637148769,1.6546524242046252,-22.77628223961527,2214,6508,0.7461591378124284
2025-01-05,5a75a9e1,Siaya,Wholesale,Liquid Jaggery,23,133,119,518,163,1661,3059,63.79478074919169,80.97259025242582,57.97259025242582,1,40.79478074919169,Jan,1,0.5360905945310226,69.47259025242582,0.9182726672115716,40.79478074919169,2342,717,0.2343903236351749
2025-01-05,38a02af2,Siaya,Wholesale,Jaggery Paste,88,105,119,905,356,882,9240,59.72092484980597,106.82106690166898,18.821066901668985,1,-28.279075150194032,Jan,1,0.5018565113429073,62.821066901668985,0.9506512352501824,-28.279075150194032,2143,7097,0.768073593073593
2025-01-06,3d87274d,Migori,Wholesale,Jaggery Paste,63,147,108,333,450,1624,9261,39.35426999810348,69.35336059660023,6.353360596600226,1,-23.645730001896517,Jan,1,0.36439138887132855,37.853360596600226,1.039650624881059,-23.645730001896517,2407,6854,0.7400928625418421
2025-01-06,7380b73a,Homa Bay,Individual,Jaggery Paste,35,75,51,903,314,1026,2625,21.67386108509824,50.16808512248474,15.16808512248474,1,-13.326138914901762,Jan,1,0.4249776683352596,32.66808512248474,0.6634567347254947,-13.326138914901762,2243,382,0.14552380952380953
2025-01-06,906962a6,Migori,Individual,Liquid Jaggery,21,75,190,534,380,1497,1575,108.38582030872428,131.61762009996602,110.61762009996602,1,87.38582030872428,Jan,1,0.570451685835391,121.11762009996602,0.8948806971212497,87.38582030872428,2411,-836,-0.5307936507936508
2025-01-06,62daff0a,Siaya,Retail,Jaggery Paste,87,73,187,364,172,759,6351,83.45332795055576,107.98825629047968,20.98825629047967,1,-3.54667204944424,Jan,1,0.44627448101901473,64.48825629047968,1.294085663824591,-3.54667204944424,1295,5056,0.7960951031333648
2025-01-06,9d81c2a6,Kisumu,Retail,Jaggery Blocks,25,139,133,583,308,758,3475,70.86147630762817,101.29104948787683,76.29104948787685,1,45.861476307628166,Jan,1,0.5327930549445726,88.79104948787685,0.7980700387746097,45.861476307628166,1649,1826,0.5254676258992805
2025-01-06,d267d377,Migori,Individual,Jaggery Blocks,75,116,160,931,226,1694,8700,64.83539032340681,83.07633926669018,8.076339266690184,1,-10.164609676593187,Jan,1,0.4052211895212926,45.576339266690184,1.4225668705865602,-10.164609676593187,2851,5849,0.6722988505747126
2025-01-07,7756ed3a,Migori,Individual,Jaggery Blocks,94,114,105,767,136,963,10716,57.92496882246189,95.4954342411001,1.4954342411000994,1,-36.07503117753811,Jan,1,0.5516663697377323,48.4954342411001,1.1944416980469106,-36.07503117753811,1866,8850,0.8258678611422172
2025-01-07,6a497130,Kisumu,Wholesale,Liquid Jaggery,86,95,63,911,499,1595,8170,37.05776086751379,85.23382126075643,0.0,1,-48.94223913248621,Jan,1,0.5882184264684729,42.616910630378214,0.8695553084295663,-48.94223913248621,3005,5165,0.6321909424724602
2025-01-07,a8cb402f,Kisumu,Individual,Jaggery Blocks,59,98,194,665,193,974,5782,85.73864832492167,104.26094235424192,45.26094235424192,1,26.73864832492167,Jan,1,0.441951795489287,74.76094235424192,1.146837447803477,26.73864832492167,1832,3950,0.6831546177793151
2025-01-08,a2918408,Kisumu,Retail,Jaggery Blocks,35,109,111,526,392,833,3815,39.31606787345023,63.593559791375625,28.593559791375625,1,4.31606787345023,Jan,1,0.3541988096707228,46.093559791375625,0.8529622804443604,4.31606787345023,1751,2064,0.5410222804718218
2025-01-08,9103dbc1,Kisumu,Retail,Jaggery Paste,89,82,172,579,414,1544,7298,94.60228542067384,132.81679305654114,43.81679305654114,1,5.602285420673837,Jan,1,0.5500132873294991,88.31679305654114,1.0711698437703536,5.602285420673837,2537,4761,0.6523705124691697
2025-01-08,fe3b6b1a,Homa Bay,Individual,Jaggery Blocks,73,137,147,485,263,734,10001,50.01467536150175,97.40075346979056,24.400753469790573,1,-22.98532463849825,Jan,1,0.3402358868129371,60.900753469790565,0.8212488764414255,-22.98532463849825,1482,8519,0.8518148185181482
2025-01-08,e268a0d2,Kisumu,Retail,Liquid Jaggery,41,104,143,553,204,606,4264,64.55912956758867,98.67928318478512,57.679283184785135,1,23.55912956758867,Jan,1,0.4514624445285921,78.17928318478513,0.8257830839276977,23.55912956758867,1363,2901,0.6803470919324578
2025-01-08,36f5c29d,Migori,Wholesale,Jaggery Blocks,61,111,98,964,306,1600,6771,40.18409302311616,52.38560137882481,0.0,1,-20.815906976883838,Jan,1,0.41004176554200167,26.192800689412405,1.5341655708990023,-20.815906976883838,2870,3901,0.57613351055974
2025-01-08,c8b251ac,Homa Bay,Retail,Jaggery Blocks,10,70,102,714,324,1541,700,61.16631818361286,100.03225995368228,90.03225995368228,1,51.16631818361286,Jan,1,0.5996697861138516,95.03225995368228,0.643637415477909,51.16631818361286,2579,-1879,-2.684285714285714
2025-01-08,ea790c6b,Kisumu,Wholesale,Jaggery Blocks,72,139,120,718,162,876,10008,37.280957248564654,51.5356839039744,0.0,1,-34.719042751435346,Jan,1,0.31067464373803877,25.7678419519872,1.446801688633051,-34.719042751435346,1756,8252,0.8245403677058354
2025-01-08,d1cbe6e5,Siaya,Individual,Jaggery Blocks,34,114,118,805,453,1994,3876,51.07387947291107,92.9745757407465,58.9745757407465,1,17.073879472911067,Jan,1,0.4328294870585684,75.9745757407465,0.6722496173877184,17.073879472911067,3252,624,0.1609907120743034
2025-01-08,cc268d98,Siaya,Wholesale,Jaggery Paste,35,99,174,369,352,638,3465,56.60505088011832,93.7418209486668,58.74182094866681,1,21.60505088011832,Jan,1,0.3253163843684961,76.2418209486668,0.742440961873539,21.60505088011832,1359,2106,0.6077922077922078
2025-01-09,19f7e92a,Migori,Retail,Jaggery Blocks,96,140,91,797,127,1995,13440,38.33325218751364,62.72855609769583,0.0,1,-57.66674781248636,Jan,1,0.42124452953311686,31.364278048847915,1.2221946294383685,-57.66674781248636,2919,10521,0.7828125
2025-01-09,e9f80828,Kisumu,Wholesale,Liquid Jaggery,29,137,91,362,380,920,3973,53.76890269359296,92.55668555202648,63.55668555202647,1,24.768902693592963,Jan,1,0.5908670625669556,78.05668555202648,0.6888442971070661,24.768902693592963,1662,2311,0.5816763151271079
2025-01-09,2bc5a9c5,Kisumu,Individual,Jaggery Paste,19,94,179,405,413,1860,1786,101.91712822637734,150.0808848224694,131.0808848224694,1,82.91712822637734,Jan,1,0.5693694314322757,140.5808848224694,0.7249714522360702,82.91712822637734,2678,-892,-0.49944008958566627
2025-01-09,4311b0db,Migori,Retail,Jaggery Blocks,31,112,168,702,142,756,3472,65.69621008216636,77.34532264212878,46.34532264212878,1,34.69621008216636,Jan,1,0.39104886953670454,61.84532264212878,1.0622664297884086,34.69621008216636,1600,1872,0.5391705069124424
2025-01-09,d0b42baa,Migori,Wholesale,Jaggery Blocks,36,82,150,811,267,1421,2952,62.32728056416275,75.51351420139822,39.51351420139822,1,26.32728056416275,Jan,1,0.415515203761085,57.51351420139822,1.0836980043665545,26.32728056416275,2499,453,0.15345528455284552
2025-01-09,ebf15d0a,Kisii,Individual,Jaggery Paste,70,93,116,679,271,691,6510,40.5763553118149,56.23843969089914,0.0,1,-29.4236446881851,Jan,1,0.34979616648116296,28.11921984544957,1.4430114183406557,-29.4236446881851,1641,4869,0.747926267281106
2025-01-10,968890cc,Kisumu,Retail,Jaggery Blocks,60,108,149,820,458,1011,6480,49.41124298686256,69.40629139348167,9.406291393481666,1,-10.588757013137439,Jan,1,0.331619080448742,39.406291393481666,1.253892240035454,-10.588757013137439,2289,4191,0.6467592592592593
2025-01-10,9a39d40a,Kisumu,Retail,Jaggery Blocks,18,148,188,601,298,1498,2664,90.7319739388514,138.75335291997808,120.75335291997808,1,72.7319739388514,Jan,1,0.48261688265346486,129.75335291997808,0.699264966160897,72.7319739388514,2397,267,0.10022522522522523
2025-01-10,3d7c6096,Kisumu,Wholesale,Jaggery Paste,87,72,63,658,222,1002,6264,37.19559616720218,66.21224565136275,0.0,1,-49.80440383279782,Jan,1,0.5904062883682886,33.106122825681375,1.123526193721135,-49.80440383279782,1882,4382,0.6995530012771393
2025-01-10,fb90cf1e,Kisumu,Individual,Jaggery Blocks,85,149,103,622,200,523,12665,53.58287210808162,96.85583684352096,11.855836843520962,1,-31.417127891918383,Jan,1,0.5202220593017632,54.35583684352096,0.9857795449334255,-31.417127891918383,1345,11320,0.8938018160284248
2025-01-11,f2294cdf,Kisumu,Wholesale,Jaggery Paste,78,142,123,574,107,662,11076,67.06251959943017,100.04549973835086,22.045499738350856,1,-10.937480400569825,Jan,1,0.5452237365807331,61.045499738350856,1.0985661496239538,-10.937480400569825,1343,9733,0.8787468400144457
2025-01-11,24cde351,Migori,Wholesale,Jaggery Blocks,10,89,81,738,181,1412,890,48.41147853112527,83.3303940386491,73.3303940386491,1,38.41147853112527,Jan,1,0.5976725744583367,78.3303940386491,0.6180420656027659,38.41147853112527,2331,-1441,-1.6191011235955055
2025-01-11,bd81d199,Kisumu,Individual,Liquid Jaggery,79,109,150,334,464,766,8611,79.72149890105162,106.13226443432028,27.13226443432029,1,0.7214989010516177,Jan,1,0.5314766593403442,66.63226443432029,1.196439886560263,0.7214989010516177,1564,7047,0.8183718499593543
2025-01-11,582e987d,Kisumu,Individual,Jaggery Paste,22,116,58,504,181,1689,2552,17.90175208843767,66.33791825359604,44.33791825359605,1,-4.0982479115623285,Jan,1,0.3086508980765116,55.337918253596044,0.32349883503748095,-4.0982479115623285,2374,178,0.06974921630094044
2025-01-11,dab4ab9c,Migori,Retail,Liquid Jaggery,56,71,142,986,322,1097,3976,61.85897054044023,77.53629897081618,21.536298970816176,1,5.858970540440232,Jan,1,0.4356265531016918,49.536298970816176,1.2487604408412474,5.858970540440232,2405,1571,0.3951207243460765
2025-01-12,e8918010,Siaya,Retail,Liquid Jaggery,68,80,179,566,209,531,5440,103.69609582276114,151.03373610959548,83.03373610959548,1,35.69609582276114,Jan,1,0.5793077978925203,117.03373610959548,0.8860359351909914,35.69609582276114,1306,4134,0.7599264705882353
2025-01-12,ba948dcc,Kisii,Retail,Jaggery Paste,63,130,125,715,172,1749,8190,70.19944110918588,93.18589179659364,30.18589179659364,1,7.199441109185884,Jan,1,0.5615955288734871,61.68589179659364,1.13801452916763,7.199441109185884,2636,5554,0.6781440781440782
2025-01-12,34a40835,Siaya,Retail,Jaggery Paste,85,89,72,706,268,1741,7565,34.03696055521129,57.79110357691446,0.0,1,-50.96303944478871,Jan,1,0.4727355632668234,28.89555178845723,1.177930804173391,-50.96303944478871,2715,4850,0.6411103767349636
2025-01-12,0da5298d,Homa Bay,Wholesale,Liquid Jaggery,76,92,52,597,183,1792,6992,21.714282560699623,59.26498319906568,0.0,1,-54.28571743930038,Jan,1,0.41758235693653123,29.63249159953284,0.7327862555115666,-54.28571743930038,2572,4420,0.6321510297482837
2025-01-12,316648a3,Kisii,Wholesale,Liquid Jaggery,41,147,82,874,248,1851,6027,31.99202346236292,72.81128158712411,31.811281587124117,1,-9.00797653763708,Jan,1,0.3901466275897917,52.311281587124114,0.6115702481706629,-9.00797653763708,2973,3054,0.5067197610751618
2025-01-12,65983104,Migori,Retail,Jaggery Paste,24,120,131,341,495,1543,2880,63.18299546332128,76.37725244661154,52.377252446611536,1,39.18299546332128,Jan,1,0.48231294246810136,64.37725244661154,0.9814490842975838,39.18299546332128,2379,501,0.17395833333333333
2025-01-12,1c1bae0c,Migori,Individual,Liquid Jaggery,39,91,115,848,367,1802,3549,52.14609611419922,68.75301609493714,29.753016094937134,1,13.146096114199217,Jan,1,0.4534443140365149,49.25301609493714,1.058739144292921,13.146096114199217,3017,532,0.14990138067061143
2025-01-12,0b58ba14,Kisii,Wholesale,Jaggery Blocks,56,73,102,714,109,1121,4088,59.96456030596576,98.12224360284424,42.12224360284425,1,3.9645603059657617,Jan,1,0.5878878461369192,70.12224360284424,0.8551432074191866,3.9645603059657617,1944,2144,0.5244618395303327
2025-01-13,caec6a78,Siaya,Retail,Jaggery Paste,86,139,79,494,128,1701,11954,42.79729092321017,72.39041334507907,0.0,1,-43.20270907678983,Jan,1,0.5417378597874705,36.195206672539534,1.182402170276306,-43.20270907678983,2323,9631,0.8056717416764263
2025-01-13,4083ce80,Migori,Wholesale,Liquid Jaggery,18,146,68,400,127,1488,2628,35.93376020209763,63.86843761936069,45.86843761936069,1,17.93376020209763,Jan,1,0.5284376500308475,54.86843761936069,0.6549076620584904,17.93376020209763,2015,613,0.2332572298325723
2025-01-13,b66abf22,Kisii,Wholesale,Jaggery Blocks,39,89,55,912,425,579,3471,24.663444967189108,64.99979059917729,25.999790599177288,1,-14.336555032810892,Jan,1,0.44842627213071107,45.49979059917729,0.5420562302024103,-14.336555032810892,1916,1555,0.4479976951887064
2025-01-13,ae35fcc2,Kisii,Wholesale,Liquid Jaggery,11,147,122,462,122,1148,1617,38.92808926005993,72.03752006649361,61.03752006649361,1,27.928089260059927,Jan,1,0.3190826988529502,66.53752006649361,0.5850547062943964,27.928089260059927,1732,-115,-0.07111935683364255
2025-01-13,f9958c33,Siaya,Individual,Jaggery Blocks,36,100,191,505,262,825,3600,84.16332629427332,113.88449047511487,77.88449047511489,1,48.16332629427332,Jan,1,0.44064568740457233,95.88449047511489,0.8777574545918498,48.16332629427332,1592,2008,0.5577777777777778
2025-01-13,d12cab4b,Kisumu,Wholesale,Jaggery Blocks,29,96,114,382,492,1698,2784,66.0595223162708,113.30029335145898,84.30029335145898,1,37.0595223162708,Jan,1,0.5794694940023755,98.80029335145898,0.6686166617064534,37.0595223162708,2572,212,0.07614942528735633
2025-01-14,e9755ced,Homa Bay,Individual,Jaggery Blocks,27,116,169,454,308,1683,3132,53.52650464244563,68.36649534292829,41.36649534292829,1,26.52650464244563,Jan,1,0.3167248795410984,54.86649534292829,0.9755772499754649,26.52650464244563,2445,687,0.2193486590038314
2025-01-14,4856feca,Kisii,Wholesale,Jaggery Paste,78,116,130,612,464,1841,9048,45.1553983210638,60.588695457594426,0.0,1,-32.8446016789362,Jan,1,0.3473492178543369,30.294347728797213,1.490555225856207,-32.8446016789362,2917,6131,0.6776083112290009
2025-01-14,95a212e9,Kisii,Individual,Liquid Jaggery,96,120,158,507,243,1397,11520,73.63543880742426,103.94944453292352,7.949444532923522,1,-22.364561192575735,Jan,1,0.46604708105964726,55.94944453292352,1.316106699935035,-22.364561192575735,2147,9373,0.8136284722222222
2025-01-14,d38993b3,Kisii,Wholesale,Liquid Jaggery,69,95,68,977,245,686,6555,40.43086857465363,76.61351622359756,7.613516223597557,1,-28.56913142534637,Jan,1,0.5945715966860828,42.11351622359756,0.9600449499393479,-28.56913142534637,1908,4647,0.7089244851258582
2025-01-14,b8d6b295,Migori,Retail,Jaggery Paste,77,130,142,849,445,1101,10010,59.96969060976194,82.68808387614665,5.688083876146649,1,-17.03030939023806,Jan,1,0.42232176485747847,44.18808387614665,1.3571462111335049,-17.03030939023806,2395,7615,0.7607392607392608
2025-01-14,d4531f01,Kisii,Retail,Liquid Jaggery,54,144,191,751,386,1644,7776,103.82653941629118,150.06610544225927,96.06610544225929,1,49.82653941629118,Jan,1,0.543594447205713,123.06610544225927,0.8436647852239462,49.82653941629118,2781,4995,0.6423611111111112
2025-01-14,5af72465,Migori,Wholesale,Jaggery Blocks,78,91,85,693,208,1954,7098,37.81165737987344,62.752443949143085,0.0,1,-40.18834262012656,Jan,1,0.44484302799851105,31.376221974571543,1.2051054907285337,-40.18834262012656,2855,4243,0.5977740208509439
2025-01-15,254e9ce2,Migori,Retail,Liquid Jaggery,85,114,194,336,119,1584,9690,72.58733792176285,91.23937553360932,6.2393755336093335,1,-12.412662078237148,Jan,1,0.37416153567918997,48.739375533609326,1.4892956080594144,-12.412662078237148,2039,7651,0.7895768833849329
2025-01-15,6b670ccb,Migori,Individual,Jaggery Blocks,49,93,161,426,112,863,4557,48.69921389078496,82.84449788650763,33.844497886507625,1,-0.30078610921503923,Jan,1,0.3024795893837575,58.344497886507625,0.8346839145914876,-0.30078610921503923,1401,3156,0.6925608953258723
2025-01-15,08c62a9b,Migori,Wholesale,Liquid Jaggery,49,79,135,550,237,1303,3871,52.55578548151025,90.08511657493622,41.08511657493622,1,3.5557854815102488,Jan,1,0.3893021146778537,65.58511657493622,0.801337075027702,3.5557854815102488,2090,1781,0.46008783260139496
2025-01-15,0af00623,Migori,Wholesale,Liquid Jaggery,53,111,192,809,172,1758,5883,74.55132138175146,119.66351332611086,66.66351332611086,1,21.551321381751464,Jan,1,0.3882881321966222,93.16351332611086,0.8002201583015766,21.551321381751464,2739,3144,0.5344212136664966
